type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
UDB_RECALL_MISS,,MSTATUS_TVM_IMPLEMENTED,0.0,,NORM_CSR_RW,,"Whether or not mstatus.TVM is implemented.

When not implemented mstatus.TVM will be read-only-zero."
UDB_RECALL_MISS,,MTVAL_WIDTH,0.0,,NORM_DIRECT,,"The number of implemented bits in the `mtval` CSR.
This is the CSR that may be written when a trap i"
UDB_RECALL_MISS,,MTVEC_BASE_ALIGNMENT_DIRECT,0.0,,NORM_CSR_WARL,,"Minimum alignment of the base pointer. Because `mtvec` excludes the two least-significant bits of
th"
UDB_RECALL_MISS,,MTVEC_BASE_ALIGNMENT_VECTORED,0.0,,NORM_CSR_WARL,,"Because `mtvec` excludes the two least-significant bits of
the base, the minimum alignment cannot be"
UDB_RECALL_MISS,,MTVEC_ILLEGAL_WRITE_BEHAVIOR,0.0,,NORM_CSR_WARL,,"Options:

  retain::
    When either `mtvec.MODE` or `mtvec.BASE` is illegal, `mtvec` will retain it"
UDB_RECALL_MISS,,NUM_EXTERNAL_GUEST_INTERRUPTS,0.0,,NORM_DIRECT,,"Number of supported virtualized guest interrupts

Corresponds to the `GEILEN` parameter in the RVI s"
UDB_RECALL_MISS,,PHYS_ADDR_WIDTH,0.0,,NORM_DIRECT,,Implementation-defined size of the physical address space.
UDB_RECALL_MISS,,PMA_GRANULARITY,0.0,,NORM_DIRECT,,"Generally, for systems with an MMU, should not be smaller than 12,
as that would preclude caching PM"
UDB_RECALL_MISS,,PRECISE_SYNCHRONOUS_EXCEPTIONS,0.0,,NORM_DIRECT,,"If false, any exception not otherwise mandated to precise (e.g., PMP violation)
will cause execution"
UDB_RECALL_MISS,,RCID_WIDTH,0.0,,NORM_CSR_WARL,,"Number of bits used for the Resource Control ID field (RCID).
Default is 12."
UDB_RECALL_MISS,,RESERVED_VSET_X0X0_VLMAX_CHANGE,0.0,,NORM_DIRECT,,"When rs1=x0 and rd=x0, the instructions operate as if the current vector length in vl is used as the"
UDB_RECALL_MISS,,RVV_VL_WHEN_AVL_LT_DOUBLE_VLMAX,0.0,,NORM_DIRECT,,The value assigned to VL when AVL < 2*VLMAX.
UDB_RECALL_MISS,,SEW_MIN,0.0,,NORM_DIRECT,,"Implementations must provide fractional LMUL settings that allow the
narrowest supported element wid"
UDB_RECALL_MISS,,STVAL_WIDTH,0.0,,NORM_DIRECT,,"The number of implemented bits in `stval`.

Must be greater than or equal to _max_(`PHYS_ADDR_WIDTH`"
UDB_RECALL_MISS,,STVEC_MODE_DIRECT,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Direct (0).
UDB_RECALL_MISS,,STVEC_MODE_VECTORED,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Vectored (1).
UDB_RECALL_MISS,,SUPPORT_FRACTIONAL_LMUL_BEYOND_REQUIRED,0.0,,NORM_DIRECT,,"For a given supported fractional LMUL setting, implementations must
provide support for SEW settings"
UDB_RECALL_MISS,,SV32X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv32x4 translation mode is supported.
UDB_RECALL_MISS,,SV32_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv32 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,SV39X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv39x4 translation mode is supported.
UDB_RECALL_MISS,,SV39_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv39 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,SV48X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv48x4 translation mode is supported.
UDB_RECALL_MISS,,SV48_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv48 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,SV57X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv57x4 translation mode is supported.
UDB_RECALL_MISS,,SV57_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv57 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,TINST_VALUE_ON_BREAKPOINT,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a Breakpoint exception from VU/VS-mode.

Possible values:
  * ""a"
UDB_RECALL_MISS,,TINST_VALUE_ON_FINAL_INSTRUCTION_GUEST_PAGE_FAULT,0.0,,NORM_CSR_RW,,"Value to write into htval/mtval2 when there is a guest page fault on a final translation.

Possible "
UDB_RECALL_MISS,,TINST_VALUE_ON_FINAL_LOAD_GUEST_PAGE_FAULT,0.0,,NORM_CSR_RW,,"Value to write into htval/mtval2 when there is a guest page fault on a final translation.

Possible "
UDB_RECALL_MISS,,TINST_VALUE_ON_FINAL_STORE_AMO_GUEST_PAGE_FAULT,0.0,,NORM_CSR_RW,,"Value to write into htval/mtval2 when there is a guest page fault on a final translation.

Possible "
UDB_RECALL_MISS,,TINST_VALUE_ON_INSTRUCTION_ADDRESS_MISALIGNED,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst when there is an instruction address misaligned exception.

Possibl"
UDB_RECALL_MISS,,TINST_VALUE_ON_LOAD_ACCESS_FAULT,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on an AccessFault exception from VU/VS-mode.

Possible values:
  * "
UDB_RECALL_MISS,,TINST_VALUE_ON_LOAD_ADDRESS_MISALIGNED,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a VirtualInstruction exception from VU/VS-mode.

Possible values"
UDB_RECALL_MISS,,TINST_VALUE_ON_LOAD_PAGE_FAULT,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a LoadPageFault exception from VU/VS-mode.

Possible values:
  *"
UDB_RECALL_MISS,,TINST_VALUE_ON_MCALL,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a MCall exception from VU/VS-mode.

Possible values:
  * ""always"
UDB_RECALL_MISS,,TINST_VALUE_ON_SCALL,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a SCall exception from VU/VS-mode.

Possible values:
  * ""always"
UDB_RECALL_MISS,,TINST_VALUE_ON_STORE_AMO_ACCESS_FAULT,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on an AccessFault exception from VU/VS-mode.

Possible values:
  * "
UDB_RECALL_MISS,,TINST_VALUE_ON_STORE_AMO_ADDRESS_MISALIGNED,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a VirtualInstruction exception from VU/VS-mode.

Possible values"
UDB_RECALL_MISS,,TINST_VALUE_ON_STORE_AMO_PAGE_FAULT,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a StoreAmoPageFault exception from VU/VS-mode.

Possible values:"
UDB_RECALL_MISS,,TINST_VALUE_ON_UCALL,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a UCall exception from VU/VS-mode.

Possible values:
  * ""always"
UDB_RECALL_MISS,,TINST_VALUE_ON_VIRTUAL_INSTRUCTION,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a VirtualInstruction exception from VU/VS-mode.

Possible values"
UDB_RECALL_MISS,,TINST_VALUE_ON_VSCALL,0.0,,NORM_CSR_RW,,"Value written into htinst/mtinst on a VSCall exception from VU/VS-mode.

Possible values:
  * ""alway"
UDB_RECALL_MISS,,TRAP_ON_EBREAK,0.0,,NORM_DIRECT,,"The spec states that implementations may handle EBREAKs transparently
without raising a trap, in whi"
UDB_RECALL_MISS,,TRAP_ON_UNIMPLEMENTED_CSR,0.0,,NORM_DIRECT,,"Options:

  * true: Accessing an unimplemented CSR (via a `Zicsr` instruction) will cause an Illegal"
UDB_RECALL_MISS,,TRAP_ON_UNIMPLEMENTED_INSTRUCTION,0.0,,NORM_DIRECT,,"Options:

  * true: Fetching an unimplemented instruction will cause an IllegalInstruction exception"
UDB_RECALL_MISS,,VECTOR_FF_NO_EXCEPTION_TRIM,0.0,,NORM_DIRECT,,"Implementations may process fewer than `vl` elements and reduce `vl`
even when no exception occurs. "
UDB_RECALL_MISS,,VECTOR_LOAD_SEG_FF_OVERWRITE_ELEMENTS_AFTER_FAULT,0.0,,NORM_DIRECT,,"Fault-only-first segment load instructions may overwrite destination
vector register group elements "
UDB_RECALL_MISS,,VECTOR_LS_INDEX_MAX_EEW,0.0,,NORM_DIRECT,,"A profile may place an upper limit on the maximum supported index EEW
used by vector load/store inde"
UDB_RECALL_MISS,,VECTOR_LS_MISALIGNED_LEGAL,0.0,,NORM_DIRECT,,If an element accessed by a vector memory instruction is not naturally aligned to the size of the el
UDB_RECALL_MISS,,VENDOR_ID_OFFSET,0.0,,NORM_DIRECT,,"Encodes the final byte of a JEDEC manufactor ID, discarding the parity bit."
UDB_RECALL_MISS,,VFREDUSUM_NAN,0.0,,NORM_DIRECT,,"The reduction tree structure must be deterministic for a given `vtype`
and `vl`; as a consequence, i"
UDB_RECALL_MISS,,VFREDUSUM_NODE_ROUNDING_BEHAVIOR,0.0,,NORM_DIRECT,,"Each reduction operator computes an exact sum using an ideal scalar
floating-point addition, then co"
UDB_RECALL_MISS,,VSSTAGE_MODE_BARE,0.0,,NORM_DIRECT,,Whether or not writing mode=Bare is supported in the `vsatp` register.
UDB_RECALL_MISS,,VSTVEC_MODE_DIRECT,0.0,,NORM_CSR_WARL,,Whether or not `vstvec.MODE` supports Direct (0).
UDB_RECALL_MISS,,VSTVEC_MODE_VECTORED,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Vectored (1).
UDB_RECALL_MISS,,VSXLEN,0.0,,NORM_DIRECT,,"Set of XLENs supported in VS-mode. Can be one of:

  * [32]:     VSXLEN is always 32
  * [64]:     V"
UDB_RECALL_MISS,,VUXLEN,0.0,,NORM_DIRECT,,"Set of XLENs supported in VU-mode. When both 32 and 64 are supported, VUXLEN can be changed
via `vss"
LLM_NEW_HIGH_CONF,ADDITIONAL_CSRS,,0.0,NORM_DIRECT,,priv-csrs.adoc,"an implementation may contain additional CSRs, accessible by some subset of the privilege levels usi"
LLM_NEW_MEDIUM_CONF,AMOCAS_REQUIRES_WRITE_PERMISSIONS,,0.0,NORM_DIRECT,,zacas.adoc,An `AMOCAS.W/D/Q` instruction always requires write permissions.
LLM_NEW_MEDIUM_CONF,BASE_ISA_VARIANT,,0.0,NORM_DIRECT,,intro.adoc,"There are two primary base integer variants, RV32I and RV64I, described in <<rv32>> and <<rv64>>, wh"
LLM_NEW_HIGH_CONF,BCLRI_SHAMT_RSV_RV32,,0.0,NORM_DIRECT,,b-st-ext.adoc,"For RV32, the encodings corresponding to shamt[5]=1 are reserved."
LLM_NEW_HIGH_CONF,BEXTI_SHAMT_RSV_RV32,,0.0,NORM_DIRECT,,b-st-ext.adoc,"For RV32, the encodings corresponding to shamt[5]=1 are reserved."
LLM_NEW_HIGH_CONF,BF16_SUBNORMAL_SUPPORT,,0.0,NORM_DIRECT,,bfloat16.adoc,"Future floating-point extensions, including those that operate on BF16 values, may chose not to supp"
LLM_NEW_HIGH_CONF,BINVI_SHAMT_RSV_RV32,,0.0,NORM_DIRECT,,b-st-ext.adoc,"For RV32, the encodings corresponding to shamt[5]=1 are reserved."
LLM_NEW_MEDIUM_CONF,BOOTROM_SMEPMP_INITIALIZATION,,0.0,NON_ISA,,smepmp.adoc,"It is expected that BootROM will set ``mseccfg.MMWP`` and/or ``mseccfg.MML`` during early boot, befo"
LLM_NEW_HIGH_CONF,BSETI_SHAMT_RSV_RV32,,0.0,NORM_DIRECT,,b-st-ext.adoc,"For RV32, the encodings corresponding to shamt[5]=1 are reserved."
LLM_NEW_HIGH_CONF,CBM_ACCESS_ON_IFETCH_ONLY,,0.0,NORM_DIRECT,,cmo.adoc,"If neither a load instruction nor store instruction is permitted to access the physical addresses, b"
LLM_NEW_MEDIUM_CONF,CBO_BEHAVIOR_ON_CONSTRAINT_VIOLATION,,0.0,NORM_DIRECT,,cmo.adoc,"If the above constraints are not met, the behavior of a CBO instruction is UNSPECIFIED."
LLM_NEW_HIGH_CONF,CBO_CLEAN_MAY_FLUSH,,0.0,NORM_DIRECT,,cmo.adoc,"When executing a *cbo.clean* instruction, an implementation may instead perform a flush operation, s"
LLM_NEW_HIGH_CONF,CBO_ZERO_ATOMIC_UPDATE,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may or may not update the entire set of bytes atomically.
LLM_NEW_HIGH_CONF,CMO_TINST_ZERO_OPTION,,0.0,NORM_DIRECT,,cmo.adoc,"As described in the hypervisor extension, a zero may be written into `mtinst` or `htinst` instead of"
LLM_NEW_HIGH_CONF,CMO_TRIGGER_BEHAVIOR,,0.0,NORM_DIRECT,,cmo.adoc,"Unless otherwise defined by the debug architecture specification, the behavior of trigger modules wi"
LLM_NEW_HIGH_CONF,CSRIND_ML_SL_ALIAS_SUPPORT,,0.0,NORM_DIRECT,,indirect-csr.adoc,Machine-level and Supervisor-level CSRs with the same select value may be defined by an extension as
LLM_NEW_HIGH_CONF,CSR_DUAL_ACCESS_SUPPORT,,0.0,NORM_DIRECT,,indirect-csr.adoc,A CSR accessible via one method may or may not be accessible via the other method.
LLM_NEW_HIGH_CONF,CSR_STRONGLY_ORDERED,,0.0,NORM_DIRECT,,zicsr.adoc,"The hardware platform may define that accesses to certain CSRs are strongly ordered, as defined by t"
LLM_NEW_HIGH_CONF,CTRDATA_CCV_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,"This register must be implemented, though all fields within it are optional."
LLM_NEW_HIGH_CONF,CTRDATA_CC_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,"This register must be implemented, though all fields within it are optional."
LLM_NEW_HIGH_CONF,CTRDATA_TYPE_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,"This register must be implemented, though all fields within it are optional."
LLM_NEW_HIGH_CONF,CTRTARGET_MISP_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,The optional MISP bit is set by the hardware when the recorded transfer is an instruction whose targ
LLM_NEW_HIGH_CONF,CTR_CCE_WIDTH,,0.0,NORM_DIRECT,,smctr.adoc,"An implementation that supports cycle counting must implement CCV and all CCM bits, but may implemen"
LLM_NEW_HIGH_CONF,CTR_CYCLE_COUNTING_SUPPORTED,,0.0,NORM_DIRECT,,smctr.adoc,The `ctrdata` register may optionally include a count of CPU cycles elapsed since the prior CTR reco
LLM_NEW_HIGH_CONF,CTR_RASEMU_SUPPORTED,,0.0,NORM_DIRECT,,smctr.adoc,"When the optional `__x__ctrctl`.RASEMU bit is implemented and set to 1, transfer recording behavior "
LLM_NEW_HIGH_CONF,CYCLECFG_INSTRETCFG_SUBSET_REPRESENTATION,,0.0,NORM_DIRECT,,smcdeleg.adoc,"Likewise, `cyclecfg` and `instretcfg` may represent a subset of the state accessed by the `mcyclecfg"
LLM_NEW_MEDIUM_CONF,C_SLLI_SHAMT5_CUSTOM,,0.0,NORM_DIRECT,,c-st-ext.adoc,"For RV32C, _shamt[5]_ must be zero; the code points with _shamt[5]_=1 are designated for custom exte"
LLM_NEW_MEDIUM_CONF,C_SRLI_SHAMT5_CUSTOM,,0.0,NORM_DIRECT,,c-st-ext.adoc,"For RV32C, _shamt[5]_ must be zero; the code points with _shamt[5]_=1 are designated for custom exte"
LLM_NEW_MEDIUM_CONF,DEBUG_CSR_ACCESS_EXCEPTION,,0.0,NORM_DIRECT,,priv-csrs.adoc,Implementations should raise illegal-instruction exceptions on machine-mode access to the latter set
LLM_NEW_HIGH_CONF,DEBUG_MODE_IMPLEMENTED,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations may also include a debug mode to support off-chip debugging and/or manufacturing tes
LLM_NEW_HIGH_CONF,DELEGATABLE_EXCEPTIONS,,0.0,NORM_CSR_WARL,,machine.adoc,"An implementation can choose to subset the delegatable traps, with the supported delegatable bits fo"
LLM_NEW_MEDIUM_CONF,EEI_IMPLEMENTATION_TYPE,,0.0,NON_ISA,,intro.adoc,"The implementation of a RISC-V execution environment can be pure hardware, pure software, or a combi"
LLM_NEW_HIGH_CONF,ENDIANNESS_LITTLE_OR_BIG,,0.0,NON_ISA,,rv32.adoc,The EEI will define whether the memory system is little-endian or big-endian.
LLM_NEW_MEDIUM_CONF,FCVTMOD_RM_RESERVED_BEHAVIOR,,0.0,NORM_DIRECT,,zfa.adoc,Other _rm_ values are _reserved_.
LLM_NEW_MEDIUM_CONF,FLD_FSD_ATOMIC_GUARANTEE,,0.0,NORM_DIRECT,,d-st-ext.adoc,FLD and FSD are only guaranteed to execute atomically if the effective address is naturally aligned 
LLM_NEW_MEDIUM_CONF,FLEN,,0.0,NORM_DIRECT,,d-st-ext.adoc,"The D extension widens the 32 floating-point registers, `f0-f31`, to 64 bits (FLEN=64 in <<fprs>>)."
LLM_NEW_HIGH_CONF,FP_GT_XLEN_DECOMPOSITION_GRANULARITY,,0.0,NORM_DIRECT,,rvwmo.adoc,A floating-point load or store of more than XLEN bits may also be decomposed into a set of component
LLM_NEW_HIGH_CONF,GEILEN_PARAM,,0.0,NORM_DIRECT,,hypervisor.adoc,The number of bits implemented in `hgeip` and `hgeie` for guest external interrupts is UNSPECIFIED a
LLM_NEW_HIGH_CONF,HINT_SXLEN_BEHAVIOR,,0.0,NORM_DIRECT,,supervisor.adoc,When such a HINT is executed with XLEN < SXLEN and bits SXLEN..XLEN of the destination register not 
LLM_NEW_HIGH_CONF,HPMEVENT_SUBSET_REPRESENTATION,,0.0,NORM_DIRECT,,smcdeleg.adoc,`hpmevent__i__` may represent a subset of the state accessed by the `mhpmevent__i__` register.
LLM_NEW_MEDIUM_CONF,HPM_MISCONFIGURED_BEHAVIOR,,0.0,NORM_DIRECT,,counters.adoc,"If the configuration used to select the events counted by a counter is misconfigured, the counter ma"
LLM_NEW_HIGH_CONF,HPM_UNIMPLEMENTED_ACCESS_BEHAVIOR,,0.0,NORM_DIRECT,,counters.adoc,Accessing an unimplemented counter may cause an illegal-instruction exception or may return a consta
LLM_NEW_HIGH_CONF,IALIGN,,0.0,NORM_DIRECT,,intro.adoc,We use the term IALIGN (measured in bits) to refer to the instruction-address alignment constraint t
LLM_NEW_HIGH_CONF,ILEN,,0.0,NORM_DIRECT,,intro.adoc,We use the term ILEN (measured in bits) to refer to the maximum instruction length supported by an i
LLM_NEW_MEDIUM_CONF,INTEGER_REPRESENTATION,,0.0,NORM_DIRECT,,intro.adoc,The base integer instruction sets use a two's-complement representation for signed integer values.
LLM_HALLUCINATION_SUSPECT,INTERRUPTS_ALLOWED_IN_PUSHPOP,,0.0,NORM_DIRECT,,zc.adoc,NOTE: It is implementation defined whether interrupts can also be taken during the sequence executio
LLM_NEW_HIGH_CONF,LCOFI_DELEGATION_SUPPORT,,0.0,NORM_CSR_RW,,smcdeleg.adoc,"It is optional whether the LCOFI bit (bit 13) in each of `mideleg` and `hideleg`, which allows all L"
LLM_NEW_HIGH_CONF,MCOUNTEREN_FLDS_RDONLY0,,0.0,NORM_CSR_RW,,machine.adoc,"all fields are *WARL* and may be read-only zero, indicating reads to the corresponding counter will "
LLM_NEW_HIGH_CONF,MCOUNTINHIBIT_IMPLEMENTED,,0.0,NORM_DIRECT,,machine.adoc,"If the `mcountinhibit` register is not implemented, the implementation behaves as though the registe"
