type,llm_name,udb_name,match_score,llm_class,udb_class,source_file,notes
CLASS_DISAGREEMENT,JVT_READ_ONLY,JVT_READ_ONLY,1.0,NORM_CSR_RW,NORM_CSR_WARL,zc.adoc,"LLM says NORM_CSR_RW, UDB says NORM_CSR_WARL"
CLASS_DISAGREEMENT,MISA_CSR_IMPLEMENTED,MISA_CSR_IMPLEMENTED,1.0,NORM_DIRECT,NORM_CSR_RW,machine.adoc,"LLM says NORM_DIRECT, UDB says NORM_CSR_RW"
CLASS_DISAGREEMENT,MSTATUS_FS_LEGAL_VALUES,MSTATUS_FS_LEGAL_VALUES,1.0,NORM_CSR_RW,NORM_CSR_WARL,machine.adoc,"LLM says NORM_CSR_RW, UDB says NORM_CSR_WARL"
CLASS_DISAGREEMENT,MSTATUS_VS_LEGAL_VALUES,MSTATUS_VS_LEGAL_VALUES,1.0,NORM_CSR_RW,NORM_CSR_WARL,machine.adoc,"LLM says NORM_CSR_RW, UDB says NORM_CSR_WARL"
CLASS_DISAGREEMENT,MTVAL_WIDTH,MTVAL_WIDTH,1.0,NORM_CSR_WARL,NORM_DIRECT,machine.adoc,"LLM says NORM_CSR_WARL, UDB says NORM_DIRECT"
CLASS_DISAGREEMENT,SV32_VSMODE_TRANSLATION,SV32_VSMODE_TRANSLATION,1.0,NORM_CSR_WARL,NORM_DIRECT,supervisor.adoc,"LLM says NORM_CSR_WARL, UDB says NORM_DIRECT"
CLASS_DISAGREEMENT,SXLEN,SXLEN,1.0,NORM_CSR_RW,NORM_DIRECT,machine.adoc,"LLM says NORM_CSR_RW, UDB says NORM_DIRECT"
CLASS_DISAGREEMENT,UXLEN,UXLEN,1.0,NORM_CSR_RW,NORM_DIRECT,machine.adoc,"LLM says NORM_CSR_RW, UDB says NORM_DIRECT"
CLASS_DISAGREEMENT,VSXLEN,VSXLEN,1.0,NORM_CSR_RW,NORM_DIRECT,hypervisor.adoc,"LLM says NORM_CSR_RW, UDB says NORM_DIRECT"
CLASS_DISAGREEMENT,VUXLEN,VUXLEN,1.0,NORM_CSR_RW,NORM_DIRECT,hypervisor.adoc,"LLM says NORM_CSR_RW, UDB says NORM_DIRECT"
UDB_RECALL_MISS,,ARCH_ID_VALUE,0.0,,NORM_DIRECT,,"The value of `marchid`
The combination of mvendorid and marchid should uniquely identify the type of"
UDB_RECALL_MISS_DEBUG,,DBG_HCONTEXT_WIDTH,0.0,,NORM_CSR_WARL,,Specifies the size of HCONTEXT
UDB_RECALL_MISS_DEBUG,,DBG_SCONTEXT_WIDTH,0.0,,NORM_CSR_WARL,,Specifies the size of SCONTEXT
UDB_RECALL_MISS_DEBUG,,DCSR_MPRVEN_TYPE,0.0,,NORM_CSR_RW,,"Implementation of dcsr.MPRVEN is optional.
It may be tied to either 0 or 1.

Behavior of the dcsr.MP"
UDB_RECALL_MISS_DEBUG,,DCSR_STEPIE_TYPE,0.0,,NORM_CSR_RW,,"Implementation of dcsr.STEPIE is optional.
It may be tied to either 0 or 1.

Behavior of the dcsr.ST"
UDB_RECALL_MISS_DEBUG,,DCSR_STOPCOUNT_TYPE,0.0,,NORM_CSR_RW,,"Implementation of dcsr.STOPCOUNT is optional.
It may be tied to either 0 or 1.

Behavior of the dcsr"
UDB_RECALL_MISS_DEBUG,,DCSR_STOPTIME_TYPE,0.0,,NORM_CSR_RW,,"Implementation of dcsr.STOPTIME is optional.
It may be tied to either 0 or 1.

Behavior of the dcsr."
UDB_RECALL_MISS,,FOLLOW_VTYPE_RESET_RECOMMENDATION,0.0,,NORM_DIRECT,,"It is recommended that at reset, vtype.vill is set, the remaining bits in vtype are zero, and vl is "
UDB_RECALL_MISS,,FORCE_UPGRADE_CBO_INVAL_TO_FLUSH,0.0,,NORM_CSR_WARL,,"When true, an implementation prohibits setting `menvcfg.CBIE` == `11` such that all `cbo.inval`
inst"
UDB_RECALL_MISS_DEBUG,,HCONTEXT_AVAILABLE,0.0,,NORM_DIRECT,,Specifies if HCONTEXT is available
UDB_RECALL_MISS,,HPM_EVENTS,0.0,,NORM_CSR_WARL,,List of defined event numbers that can be written into mhpmeventN
UDB_RECALL_MISS,,HSTATEEN_AIA_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.AIA bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
  "
UDB_RECALL_MISS,,HSTATEEN_CONTEXT_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.CONTEXT bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to "
UDB_RECALL_MISS,,HSTATEEN_CSRIND_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.CSRIND bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0"
UDB_RECALL_MISS,,HSTATEEN_ENVCFG_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.ENVCFG bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0"
UDB_RECALL_MISS,,HSTATEEN_IMSIC_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.IMSIC bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
"
UDB_RECALL_MISS,,HSTATEEN_JVT_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the hstateen0.JVT bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
  "
UDB_RECALL_MISS,,IMPRECISE_VECTOR_TRAP_SETTABLE,0.0,,NORM_DIRECT,,"Some profiles may provide a privileged configuration bit that selects
between precise and imprecise "
UDB_RECALL_MISS,,IMP_ID_VALUE,0.0,,NORM_DIRECT,,A unique encoding of the version of the processor implementation.
UDB_RECALL_MISS,,JVT_BASE_TYPE,0.0,,NORM_CSR_WARL,,"Type of the jvt.BASE CSR field. One of:

* mask: jvt.BASE contains one or more implemented bits, whi"
UDB_RECALL_MISS,,MCID_WIDTH,0.0,,NORM_CSR_WARL,,"Number of bits used for the Monitoring Counter ID field (MCID).
Default is 12."
UDB_RECALL_MISS_DEBUG,,MCONTEXT_AVAILABLE,0.0,,NORM_DIRECT,,Specifies if MCONTEXT is available
UDB_RECALL_MISS,,MISALIGNED_SPLIT_STRATEGY,0.0,,NORM_DIRECT,,"Options:

  * sequential_bytes: The load/store appears to be broken into byte-sized accesses that pr"
UDB_RECALL_MISS,,MSTATEEN_CONTEXT_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the mstateen0.CONTEXT bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to "
UDB_RECALL_MISS,,MSTATEEN_CSRIND_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the mstateen0.CSRIND bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0"
UDB_RECALL_MISS,,MSTATEEN_ENVCFG_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the mstateen0.ENVCFG bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0"
UDB_RECALL_MISS,,MSTATEEN_IMSIC_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the mstateen0.IMSIC bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
"
UDB_RECALL_MISS,,MSTATEEN_JVT_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the mstateen0.JVT bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
  "
UDB_RECALL_MISS,,MSTATUS_TVM_IMPLEMENTED,0.0,,NORM_CSR_RW,,"Whether or not mstatus.TVM is implemented.

When not implemented mstatus.TVM will be read-only-zero."
UDB_RECALL_MISS,,MTVEC_ILLEGAL_WRITE_BEHAVIOR,0.0,,NORM_CSR_WARL,,"Options:

  retain::
    When either `mtvec.MODE` or `mtvec.BASE` is illegal, `mtvec` will retain it"
UDB_RECALL_MISS,,MXLEN,0.0,,NORM_DIRECT,,"XLEN in machine mode, specified in bits"
UDB_RECALL_MISS,,PRECISE_SYNCHRONOUS_EXCEPTIONS,0.0,,NORM_DIRECT,,"If false, any exception not otherwise mandated to precise (e.g., PMP violation)
will cause execution"
UDB_RECALL_MISS,,RCID_WIDTH,0.0,,NORM_CSR_WARL,,"Number of bits used for the Resource Control ID field (RCID).
Default is 12."
UDB_RECALL_MISS,,RESERVED_VSET_X0X0_VLMAX_CHANGE,0.0,,NORM_DIRECT,,"When rs1=x0 and rd=x0, the instructions operate as if the current vector length in vl is used as the"
UDB_RECALL_MISS,,RVV_VL_WHEN_AVL_LT_DOUBLE_VLMAX,0.0,,NORM_DIRECT,,The value assigned to VL when AVL < 2*VLMAX.
UDB_RECALL_MISS,,SEW_MIN,0.0,,NORM_DIRECT,,"Implementations must provide fractional LMUL settings that allow the
narrowest supported element wid"
UDB_RECALL_MISS,,SSTATEEN_JVT_TYPE,0.0,,NORM_CSR_RW,,"Behavior of the sstateen0.JVT bit:

  * 'rw': read-write
  * 'read-only-0': read-only, fixed to 0
  "
UDB_RECALL_MISS,,STVAL_WIDTH,0.0,,NORM_DIRECT,,"The number of implemented bits in `stval`.

Must be greater than or equal to _max_(`PHYS_ADDR_WIDTH`"
UDB_RECALL_MISS,,STVEC_MODE_DIRECT,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Direct (0).
UDB_RECALL_MISS,,STVEC_MODE_VECTORED,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Vectored (1).
UDB_RECALL_MISS,,SUPPORT_FRACTIONAL_LMUL_BEYOND_REQUIRED,0.0,,NORM_DIRECT,,"For a given supported fractional LMUL setting, implementations must
provide support for SEW settings"
UDB_RECALL_MISS,,SV32X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv32x4 translation mode is supported.
UDB_RECALL_MISS,,SV39X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv39x4 translation mode is supported.
UDB_RECALL_MISS,,SV39_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv39 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,SV48X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv48x4 translation mode is supported.
UDB_RECALL_MISS,,SV48_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv48 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,SV57X4_TRANSLATION,0.0,,NORM_CSR_WARL,,Whether or not Sv57x4 translation mode is supported.
UDB_RECALL_MISS,,SV57_VSMODE_TRANSLATION,0.0,,NORM_DIRECT,,"Whether or not Sv57 translation is supported in first-stage (VS-stage)
translation."
UDB_RECALL_MISS,,TIME_CSR_IMPLEMENTED,0.0,,NORM_DIRECT,,"Whether or not a real hardware `time` CSR exists. Implementations can either provide a real
CSR or e"
UDB_RECALL_MISS,,TRAP_ON_EBREAK,0.0,,NORM_DIRECT,,"The spec states that implementations may handle EBREAKs transparently
without raising a trap, in whi"
UDB_RECALL_MISS,,TRAP_ON_UNIMPLEMENTED_CSR,0.0,,NORM_DIRECT,,"Options:

  * true: Accessing an unimplemented CSR (via a `Zicsr` instruction) will cause an Illegal"
UDB_RECALL_MISS,,VECTOR_LS_INDEX_MAX_EEW,0.0,,NORM_DIRECT,,"A profile may place an upper limit on the maximum supported index EEW
used by vector load/store inde"
UDB_RECALL_MISS,,VENDOR_ID_OFFSET,0.0,,NORM_DIRECT,,"Encodes the final byte of a JEDEC manufactor ID, discarding the parity bit."
UDB_RECALL_MISS,,VFREDUSUM_NAN,0.0,,NORM_DIRECT,,"The reduction tree structure must be deterministic for a given `vtype`
and `vl`; as a consequence, i"
UDB_RECALL_MISS,,VSSTAGE_MODE_BARE,0.0,,NORM_DIRECT,,Whether or not writing mode=Bare is supported in the `vsatp` register.
UDB_RECALL_MISS,,VSTVEC_MODE_DIRECT,0.0,,NORM_CSR_WARL,,Whether or not `vstvec.MODE` supports Direct (0).
UDB_RECALL_MISS,,VSTVEC_MODE_VECTORED,0.0,,NORM_CSR_WARL,,Whether or not `stvec.MODE` supports Vectored (1).
LLM_NEW_MEDIUM_CONF,ADDITIONAL_CSRS,,0.0,NORM_DIRECT,,priv-csrs.adoc,"an implementation may contain additional CSRs, accessible by some subset of the privilege levels usi"
LLM_NEW_MEDIUM_CONF,CBM_ACCESS_ON_EXEC_ONLY_REGION,,0.0,NORM_DIRECT,,cmo.adoc,"If neither a load instruction nor store instruction is permitted to access the physical addresses, b"
LLM_NEW_HIGH_CONF,CBO_ZERO_ATOMICITY,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may or may not update the entire set of bytes atomically with a single store opera
LLM_NEW_HIGH_CONF,CBO_ZERO_ATOMIC_UPDATE,,0.0,NORM_DIRECT,,cmo.adoc,An implementation may or may not update the entire set of bytes atomically.
LLM_NEW_HIGH_CONF,CBO_ZERO_UPDATE_GRANULARITY,,0.0,NORM_DIRECT,,cmo.adoc,Cache-block zero instructions store zeros to the set of bytes corresponding to a cache block. An imp
LLM_NEW_MEDIUM_CONF,CMO_TRIGGER_MODULE_BEHAVIOR,,0.0,NORM_DIRECT,,cmo.adoc,"Unless otherwise defined by the debug architecture specification, the behavior of trigger modules wi"
LLM_NEW_HIGH_CONF,CTR_CCE_WIDTH,,0.0,NORM_CSR_RW,,smctr.adoc,"An implementation that supports cycle counting must implement CCV and all CCM bits, but may implemen"
LLM_NEW_MEDIUM_CONF,CTR_CCV_CLEAR_SCENARIOS,,0.0,NORM_DIRECT,,smctr.adoc,CCV should additionally be cleared after any other implementation-specific scenarios where active cy
LLM_NEW_HIGH_CONF,CTR_CTRDATA_TYPE_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,The `ctrdata` register contains metadata for the recorded transfer. This register must be implemente
LLM_NEW_HIGH_CONF,CTR_CYCLE_COUNT_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,The `ctrdata` register may optionally include a count of CPU cycles elapsed since the prior CTR reco
LLM_NEW_HIGH_CONF,CTR_EXTERNAL_TRAP_RECORDING_IMPLEMENTED,,0.0,NORM_DIRECT,,smctr.adoc,"If external trap recording is implemented, `mctrctl`.MTE and `sctrctl`.STE must be implemented, whil"
LLM_NEW_HIGH_CONF,CTR_MISP_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,The optional MISP bit is set by the hardware when the recorded transfer is an instruction whose targ
LLM_NEW_HIGH_CONF,CTR_RASEMU_IMPLEMENTED,,0.0,NORM_CSR_RW,,smctr.adoc,"When the optional `__x__ctrctl`.RASEMU bit is implemented and set to 1, transfer recording behavior "
LLM_NEW_HIGH_CONF,CTR_SUPPORTED_DEPTHS,,0.0,NORM_CSR_WARL,,smctr.adoc,It is implementation-specific which DEPTH value(s) are supported.
LLM_NEW_MEDIUM_CONF,CUSTOM_EXCEPTION_PRIORITY,,0.0,NORM_DIRECT,,machine.adoc,The priority of any custom synchronous exceptions is implementation-defined.
LLM_NEW_HIGH_CONF,CYCLE_MODE_TRANSITION_REPORTING_CYCLE,,0.0,NORM_DIRECT,,smcntrpmf.adoc,"Mode transition operations (traps and trap returns) may take multiple clock cycles, and the change o"
LLM_NEW_HIGH_CONF,DEBUG_MODE_IMPLEMENTED,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations may also include a debug mode to support off-chip debugging and/or manufacturing tes
LLM_NEW_HIGH_CONF,ENDIANNESS,,0.0,NON_ISA,,rv32.adoc,The EEI will define whether the memory system is little-endian or big-endian.
LLM_NEW_HIGH_CONF,HGATP_PPN_LOWER_BITS_RO,,0.0,NORM_CSR_RW,,hypervisor.adoc,An implementation that supports only the defined paged virtual-memory schemes and/or Bare may make P
LLM_NEW_MEDIUM_CONF,HIDELEG_PLATFORM_INTERRUPT_TRANSLATION,,0.0,NORM_DIRECT,,hypervisor.adoc,Similar translations may or may not be done for platform interrupt causes (codes 16 and above).
LLM_NEW_HIGH_CONF,HINT_SXLEN_DEST_REG_BEHAVIOR,,0.0,NORM_DIRECT,,supervisor.adoc,When such a HINT is executed with XLEN < SXLEN and bits SXLEN..XLEN of the destination register not 
LLM_NEW_HIGH_CONF,HINT_XLEN_REDUCTION_BEHAVIOR,,0.0,NORM_DIRECT,,machine.adoc,When such a HINT is executed with XLEN < MXLEN and bits MXLEN..XLEN of the destination register not 
LLM_NEW_HIGH_CONF,HIP_WRITABLE_BITS,,0.0,NORM_CSR_RW,,hypervisor.adoc,"If bit _i_ of `sie` is read-only zero, the same bit in register `hip` may be writable or may be read"
LLM_NEW_HIGH_CONF,HPM_UNIMPLEMENTED_COUNTER_ACCESS_BEHAVIOR,,0.0,NORM_DIRECT,,counters.adoc,Accessing an unimplemented counter may cause an illegal-instruction exception or may return a consta
LLM_NEW_HIGH_CONF,ILEN,,0.0,NORM_DIRECT,,intro.adoc,We use the term ILEN (measured in bits) to refer to the maximum instruction length supported by an i
LLM_NEW_HIGH_CONF,JVT_MODE_SUPPORTED,,0.0,NORM_CSR_WARL,,zc.adoc,"_jvt.mode_ is a *WARL* field, so can only be programmed to modes which are implemented."
LLM_NEW_MEDIUM_CONF,LCOFI_MIDELEG_HIDELEG_WRITABLE,,0.0,NORM_CSR_RW,,smcdeleg.adoc,"It is optional whether the LCOFI bit (bit 13) in each of `mideleg` and `hideleg`, which allows all L"
LLM_NEW_HIGH_CONF,LRSC_FAIL_ON_RESERVATION_SET_DEVICE_WRITE,,0.0,NORM_DIRECT,,a-st-ext.adoc,"(If such a device writes the reservation set but does not write the bytes accessed by the LR, the SC"
LLM_NEW_MEDIUM_CONF,MCAUSE_RESET_VALUE,,0.0,NORM_DIRECT,,machine.adoc,The `mcause` values after reset have implementation-specific interpretation
LLM_NEW_HIGH_CONF,MCYCLECFG_UNIMPLEMENTED_MODE_BITS,,0.0,NORM_CSR_RW,,smcntrpmf.adoc,"For each bit in 61:58, if the associated privilege mode is not implemented, the bit is read-only zer"
LLM_NEW_HIGH_CONF,MCYCLE_SHARED,,0.0,NORM_DIRECT,,machine.adoc,"The `mcycle` CSR may be shared between harts on the same core, in which case writes to `mcycle` will"
LLM_NEW_HIGH_CONF,MEDELEG_MIDELEG_IMPLEMENTED,,0.0,NORM_DIRECT,,machine.adoc,implementations can provide individual read/write bits within `medeleg` and `mideleg` to indicate th
LLM_NEW_HIGH_CONF,MEDELEG_WARL_BITS,,0.0,NORM_CSR_WARL,,machine.adoc,"An implementation can choose to subset the delegatable traps, with the supported delegatable bits fo"
LLM_NEW_HIGH_CONF,MEMORY_ORDERING_MODEL,,0.0,NORM_DIRECT,,intro.adoc,"Optionally, an implementation may adopt the stronger model of Total Store Ordering, as defined in <<"
LLM_NEW_HIGH_CONF,MENVCFG_FIOM_READONLY,,0.0,NORM_CSR_RW,,machine.adoc,"If S-mode is not supported, or if `satp`.MODE is read-only zero (always Bare), the implementation ma"
LLM_NEW_MEDIUM_CONF,MEPC_INVALID_ADDR_CONVERSION,,0.0,NORM_CSR_WARL,,machine.adoc,`mepc` is a *WARL* register that must be able to hold all valid virtual addresses. It need not be ca
LLM_NEW_HIGH_CONF,MHPMEVENT_INH_BITS_IMPLEMENTED,,0.0,NORM_CSR_RW,,sscofpmf.adoc,"For each ``x``INH bit, if the associated privilege mode is not implemented, the bit is read-only zer"
LLM_NEW_MEDIUM_CONF,MIDELEG_RO1_LOWER_LEVEL,,0.0,NORM_CSR_WARL,,machine.adoc,may do so for lower-level interrupts
LLM_NEW_HIGH_CONF,MIP_MSIP_MIE_MSIE_READONLY,,0.0,NORM_CSR_RW,,machine.adoc,"If a system has only one hart, or if a platform standard supports the delivery of machine-level inte"
LLM_NEW_HIGH_CONF,MIP_WRITABLE_BITS,,0.0,NORM_CSR_RW,,machine.adoc,Each individual bit in register `mip` may be writable or may be read-only.
LLM_NEW_MEDIUM_CONF,MISA_COLLECTIVE_WARL_CONSTRAINTS,,0.0,NORM_CSR_WARL,,machine.adoc,An implementation may impose additional constraints on the collective setting of two or more `misa` 
LLM_NEW_HIGH_CONF,MISELECT_READ_ONLY_ZERO,,0.0,NORM_CSR_RW,,indirect-csr.adoc,The `miselect` register may be read-only zero if there are no extensions implemented that utilize it
LLM_NEW_HIGH_CONF,MISELECT_WIDTH,,0.0,NORM_CSR_RW,,indirect-csr.adoc,The `miselect` register implements at least enough bits to support all implemented `miselect` values
LLM_NEW_HIGH_CONF,MNEPC_INVALID_ADDR_CONVERSION,,0.0,NORM_CSR_WARL,,rnmi.adoc,"Prior to writing `mnepc`, implementations may convert an invalid address into some other invalid add"
LLM_NEW_MEDIUM_CONF,MNSTATUS_MNPELP_IMPLEMENTED,,0.0,NORM_DIRECT,,rnmi.adoc,"If the Zicfilp extension is implemented, `mnstatus` also holds the MNPELP field, which on entry to t"
LLM_NEW_HIGH_CONF,MSTATEEN_BIT63_RO,,0.0,NORM_CSR_RW,,smstateen.adoc,Bit 63 of each `mstateen` CSR may be read-only zero only if the hypervisor extension is not implemen
LLM_NEW_MEDIUM_CONF,MSTATUS_FS_NO_DIRTY_TRACK,,0.0,NORM_CSR_WARL,,machine.adoc,"dirtiness might not be tracked at all, in which case the valid FS states are Off and Dirty, and an a"
LLM_NEW_HIGH_CONF,NMI_MCAUSE_VALUE,,0.0,NORM_DIRECT,,machine.adoc,The values written to `mcause` on an NMI are implementation-defined.
LLM_NEW_HIGH_CONF,NMI_VECTOR,,0.0,NON_ISA,,machine.adoc,cause an immediate jump to an implementation-defined NMI vector running in M-mode regardless of the 
LLM_NEW_HIGH_CONF,NUM_PRIVILEGE_MODES,,0.0,NORM_DIRECT,,priv-intro.adoc,Implementations might provide anywhere from 1 to 3 privilege modes trading off reduced isolation for
LLM_NEW_HIGH_CONF,PMA_IDEMPOTENT_IMPLICIT_READ_SIZE,,0.0,NORM_DIRECT,,machine.adoc,"The size of these naturally aligned power-of-2 regions is implementation-defined, but, for systems w"
LLM_NEW_HIGH_CONF,PMA_MAG_FAULT_TYPE,,0.0,NORM_DIRECT,,machine.adoc,Implementations may raise access-fault exceptions instead of address-misaligned exceptions for some 
LLM_NEW_MEDIUM_CONF,PMLEN_ILLEGAL_WARL,,0.0,NORM_CSR_WARL,,zpm.adoc,Trying to enable pointer masking in an unsupported scenario represents an illegal write to the corre
LLM_NEW_MEDIUM_CONF,PMLEN_PER_MODE,,0.0,NORM_DIRECT,,zpm.adoc,the supported values of PMLEN may depend on the effective privilege mode. The current standard only 
LLM_NEW_HIGH_CONF,PMP_CSR_READ_ONLY_ZERO,,0.0,NORM_CSR_RW,,machine.adoc,All PMP CSR fields are *WARL* and may be read-only zero.
LLM_NEW_HIGH_CONF,PMP_MMODE_ENFORCEMENT,,0.0,NORM_DIRECT,,machine.adoc,"Optionally, PMP checks may additionally apply to M-mode accesses, in which case the PMP registers th"
LLM_NEW_HIGH_CONF,PMP_MMODE_LOCKING,,0.0,NORM_DIRECT,,machine.adoc,"Optionally, PMP checks may additionally apply to M-mode accesses, in which case the PMP registers th"
LLM_NEW_HIGH_CONF,PM_EXTENSIONS_SUPPORTED,,0.0,NORM_DIRECT,,zpm.adoc,Profiles and implementations may choose to support an arbitrary subset of these extensions and must 
LLM_NEW_MEDIUM_CONF,PM_RV32_WARL_BEHAVIOR,,0.0,NORM_CSR_WARL,,zpm.adoc,"In RV32, trying to enable pointer masking will result in an illegal WARL write and not update the po"
LLM_NEW_HIGH_CONF,RESET_VECTOR,,0.0,NON_ISA,,machine.adoc,The `pc` is set to an implementation-defined reset vector.
LLM_NEW_MEDIUM_CONF,RNMI_CAUSE_CODES_SUPPORTED,,0.0,NORM_DIRECT,,rnmi.adoc,"If the reason is an interrupt and RNMI causes are not supported, bit MXLEN-1 is set to 1, and zero i"
LLM_NEW_HIGH_CONF,RNMI_TRAP_HANDLER_ADDRESS,,0.0,NON_ISA,,rnmi.adoc,The RNMI interrupt trap handler address is implementation-defined.
LLM_NEW_HIGH_CONF,SATP_MODE_SV39_SV48_SV57,,0.0,NORM_CSR_WARL,,supervisor.adoc,"When SXLEN=64, three paged virtual-memory schemes are defined: Sv39, Sv48, and Sv57, described in <<"
LLM_NEW_HIGH_CONF,SENVCFG_FIOM_ACCESS,,0.0,NORM_CSR_RW,,supervisor.adoc,"If `satp`.MODE is read-only zero (always Bare), the implementation may make FIOM read-only zero."
LLM_NEW_HIGH_CONF,SIP_SIE_UNIMPL_INTERRUPTS,,0.0,NORM_CSR_RW,,supervisor.adoc,"Each standard interrupt type (SEI, STI, SSI, or LCOFI) may not be implemented, in which case the cor"
LLM_NEW_HIGH_CONF,SSEED_USEED_WRITABLE,,0.0,NORM_CSR_RW,,scalar-crypto.adoc,"Implementations may implement `mseccfg` such that `[s,u]seed` is a read-only constant value `0`."
